Total Length,Execute Time
405,2.801664113998413
406,2.815999984741211
407,2.810015916824341
408,2.8436479568481445
409,2.846719980239868
410,2.8269760608673096
411,2.7648000717163086
412,2.8579840660095215
413,2.8282880783081055
414,2.7944960594177246
415,2.8149759769439697
416,2.805824041366577
417,2.8477439880371094
418,2.8323841094970703
419,2.8334081172943115
420,2.8147199153900146
421,2.8314239978790283
422,2.8385279178619385
423,2.831360101699829
424,2.789344072341919
425,2.7996160984039307
426,2.862272024154663
427,2.8682239055633545
428,2.8680639266967773
429,2.7967679500579834
430,2.8180480003356934
431,2.7781760692596436
432,2.7922239303588867
433,2.823967933654785
434,2.8076159954071045
435,2.8702080249786377
436,2.8375039100646973
437,2.8028159141540527
438,2.8056640625
439,2.866015911102295
440,2.78220796585083
441,2.7985920906066895
442,2.8272640705108643
443,2.870271921157837
444,2.8692479133605957
445,2.8313920497894287
446,2.855936050415039
447,2.805759906768799
448,2.7801599502563477
449,2.854912042617798
450,2.8292160034179688
451,2.8016319274902344
452,2.8129279613494873
453,2.845855951309204
454,2.8231680393218994
455,2.762752056121826
456,2.7741119861602783
457,2.7732160091400146
458,2.805759906768799
459,2.811903953552246
460,2.8055999279022217
461,2.8395519256591797
462,2.8220160007476807
463,2.786303997039795
464,2.791520118713379
465,2.7985920906066895
466,2.8078079223632812
467,2.8078079223632812
468,2.810879945755005
469,2.801664113998413
470,2.812959909439087
471,2.7607040405273438
472,2.825984001159668
473,2.7996160984039307
474,2.8383359909057617
475,2.777087926864624
476,2.780319929122925
477,2.786303997039795
478,2.810879945755005
479,2.839423894882202
480,2.817215919494629
481,2.752511978149414
482,2.781183958053589
483,2.8120319843292236
484,2.7801599502563477
485,2.78108811378479
486,2.8055360317230225
487,2.842560052871704
488,2.841599941253662
489,2.795520067214966
490,2.800640106201172
491,2.8005120754241943
492,2.8160319328308105
493,2.7883520126342773
494,2.7678720951080322
495,2.747488021850586
496,2.770944118499756
497,2.8477439880371094
498,2.8231360912323
499,2.78220796585083
500,2.7799999713897705
501,2.850752115249634
502,2.830336093902588
503,2.7586560249328613
504,2.75763201713562
505,2.789247989654541
506,2.8078079223632812
507,2.8037118911743164
508,2.8171520233154297
509,2.78220796585083
510,2.7842559814453125
511,2.8029439449310303
512,2.871295928955078
513,2.8344318866729736
514,2.820096015930176
515,2.7883520126342773
516,2.7678720951080322
517,2.7545599937438965
518,2.721791982650757
519,2.7586560249328613
520,2.792479991912842
521,2.814016103744507
522,2.8231680393218994
523,2.805759906768799
524,2.843519926071167
525,2.7985920906066895
526,2.792448043823242
527,2.7832319736480713
528,2.805727958679199
529,2.880511999130249
530,2.851840019226074
531,2.8590080738067627
532,2.866111993789673
533,2.7750399112701416
534,2.802687883377075
535,2.7934720516204834
536,2.7993600368499756
537,2.8314239978790283
538,2.822144031524658
539,2.786303997039795
540,2.7586240768432617
541,2.7832319736480713
542,2.841599941253662
543,2.805759906768799
544,2.8014719486236572
545,2.8436479568481445
546,2.836479902267456
547,2.7842559814453125
548,2.7964160442352295
549,2.8149759769439697
550,2.8016960620880127
551,2.8190720081329346
552,2.8631041049957275
553,2.7916159629821777
554,2.8098559379577637
555,2.849792003631592
556,2.799391984939575
557,2.850559949874878
558,2.8272640705108643
559,2.830336093902588
560,2.80678391456604
561,2.76911997795105
562,2.777951955795288
563,2.800607919692993
564,2.824320077896118
565,2.8282880783081055
566,2.815999984741211
567,2.8159360885620117
568,2.8180480003356934
569,2.786303997039795
570,2.8325119018554688
571,2.835455894470215
572,2.8455679416656494
573,2.8170878887176514
574,2.757535934448242
575,2.816256046295166
576,2.8528640270233154
